address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Neuensorger Weg 10 95352 Marktleugast,09255 97143,false,BY-5829,50.172694,11.631774,Volksschule Marktleugast,5829,09255 97142,Grund- und Hauptschule,Grund- und Hauptschule,BY
Goetheplatz 12 84478 Waldkraiburg,08638 810646,false,BY-2724,48.211152,12.391842,Volksschule Waldkraiburg am Goetheplatz,2724,08638 959288,Grundschule,Grundschule,BY
Schorrmühlstraße 26 95349 Thurnau,09228 5298,false,BY-5837,50.020245,11.391371,Volksschule Thurnau,5837,09228 276,Grund- und Hauptschule,Grund- und Hauptschule,BY
Dieselstraße 4 a 84478 Waldkraiburg,08638 959185,false,BY-2721,48.210054,12.401833,Volksschule Waldkraiburg an der Dieselstraße,2721,08638 959285,Grundschule,Grundschule,BY
Alte Pressecker Straße 18 95346 Stadtsteinach,09225 955150,false,BY-5836,50.16675,11.503086,Volksschule Stadtsteinach,5836,09225 95510,Grund- und Hauptschule,Grund- und Hauptschule,BY
Beethovenstraße 3 84478 Waldkraiburg,08638 810644,false,BY-2720,48.202206,12.414512,Volksschule Waldkraiburg an der Beethovenstraße,2720,08638 959286,Grundschule,Grundschule,BY
Wirsberger Str. 10 95339 Neuenmarkt,09227 2133,false,BY-5833,50.097099,11.591495,Volksschule Neuenmarkt-Wirsberg,5833,09227 885,Grund- und Hauptschule,Grund- und Hauptschule,BY
An der Auerstraße 5 84453 Mühldorf Mößling,08631 368630,false,BY-2708,48.268922,12.5215,Volksschule Mühldorf a.Inn,2708,08631 36860,Grundschule,Grundschule,BY
Schulstraße 1 95336 Mainleus,09229 87850,false,BY-5828,50.097905,11.377203,Volksschule Mainleus,5828,09229 87841,Grund- und Hauptschule,Grund- und Hauptschule,BY
Luitpoldallee 23 84453 Mühldorf Altmühldorf,08631 367749,false,BY-2679,48.266218,12.519092,Volksschule Mühldorf a.Inn,2679,08631 363730,Grundschule,Grundschule,BY
Wickenreuther Allee 5 95326 Kulmbach,09221 7991,false,BY-5821,50.093601,11.447945,Max-Hundt-Volksschule Kulmbach,5821,09221 74840,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 1 84437 Reichertsheim Ramsau,08072 373507,false,BY-2716,48.173366,12.2309,Volksschule Ramsau,2716,08072 1562,Grundschule,Grundschule,BY
Schulstr. 4 95239 Zell,09257 562,false,BY-5779,50.135222,11.822284,Volksschule Zell,5779,09257 338,Grund- und Hauptschule,Grund- und Hauptschule,BY
Hans-Maurer-Straße 6 84435 Lengdorf,08083 9668,false,BY-2531,48.255551,12.046515,Volksschule Lengdorf,2531,08083 642,Grundschule,Grundschule,BY
Steinweg 16 95183 Feilitzsch,09281 790519,false,BY-5777,50.364419,11.941638,Volksschule Bayerisches Vogtland Feilitzsch,5777,09281 43130,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schröding 40 84434 Kirchberg,08706 9485555,false,BY-2529,48.4023008,12.0818316,Volksschule Schröding in Kirchberg,2529,08706 9485510,Grundschule,Grundschule,BY
Schulstraße 11 95180 Berg,09293 933892,false,BY-5819,50.379132,11.778449,Freie Montessori-Volksschule Berg des Vereins Montessori-Vereinigung Hof e.V.,5819,09293 933891,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstraße 4 84431 Heldenstein,08636 690894,false,BY-2701,48.240982,12.36594,Volksschule Heldenstein,2701,08636 7166,Grundschule,Grundschule,BY
Schwarzenbacher Straße 1 95158 Kirchenlamitz,09285 7298,false,BY-5876,50.157167,11.941507,Volksschule Kirchenlamitz,5876,09285 1495,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstraße 44 84427 Sankt Wolfgang,08085 18855,false,BY-2537,48.218149,12.131995,Volksschule Sankt Wolfgang,2537,08085 18850,Grundschule,Grundschule,BY
Schulstraße 9 95152 Selbitz,09280 92200,false,BY-5772,50.313419,11.748637,Volksschule Selbitz,5772,09280 9760,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstraße 3 95145 Oberkotzau,09286 964141,false,BY-5764,50.262543,11.929004,Volksschule Oberkotzau,5764,09286 245,Grund- und Hauptschule,Grund- und Hauptschule,BY
Kirchplatz 2 84419 Obertaufkirchen,08082 94148,false,BY-2713,48.263,12.275798,Volksschule Obertaufkirchen,2713,08082 94147,Grundschule,Grundschule,BY
Schulstraße 7 95131 Schwarzenbach a.Wald,09289 963168,false,BY-5771,50.285656,11.621511,Volksschule Schwarzenbach a.Wald,5771,09289 1697,Grund- und Hauptschule,Grund- und Hauptschule,BY
Hauptstr. 2 84416 Taufkirchen,08084 94322,false,BY-2540,48.345417,12.185129,Volksschule Moosen in Taufkirchen,2540,08084 94320,Grundschule,Grundschule,BY
Pilgramsreuther Straße 36 95111 Rehau,09283 897005,false,BY-5766,50.242496,12.031781,Gutenberg-Volksschule Rehau I,5766,09283 5303,Grund- und Hauptschule,Grund- und Hauptschule,BY
Pfarrweg 3 84416 Taufkirchen,08084 7509,false,BY-2538,48.346075,12.12939,Volksschule Taufkirchen,2538,08084 2308,Grundschule,Grundschule,BY
Schleizer Str. 5-7 95032 Hof,09281 1409714,false,BY-5613,50.330991,11.912694,Priv. Evang. Volksschule Hof,5613,09281 1409613,Grund- und Hauptschule,Grund- und Hauptschule,BY
Hauptstr. 27 84416 Inning,08084 94324,false,BY-2072,48.350379,12.076083,Volksschule Inning a.Holz,2072,08084 94323,Grundschule,Grundschule,BY
Jahnstraße 1 94577 Winzer,09901 3661,false,BY-3611,48.724785,13.075027,Volksschule Winzer-Iggensbach,3611,09901 7133,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulweg 5 84405 Dorfen Grüntegernbach,08082 8132,false,BY-2541,48.294601,12.216422,Volksschule Grüntegernbach-Eibach in Dorfen,2541,08082 460,Grundschule,Grundschule,BY
Schulstraße 5 94574 Wallerfing,09936 951059,false,BY-3610,48.683227,12.877786,Volksschule Wallerfing,3610,09936 951050,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schwindkirchen 15 84405 Dorfen,08082 7235,false,BY-2519,48.259835,12.211453,Volksschule Schwindkirchen,2519,08082 8778,Grundschule,Grundschule,BY
Am Schulplatz 7 94551 Lalling,09904 7622,false,BY-3589,48.844323,13.137077,Volksschule Lalling-Schaufling,3589,09904 285,Grund- und Hauptschule,Grund- und Hauptschule,BY
Josef-Martin-Bauer-Straße 14 84405 Dorfen,08081 4006,false,BY-2517,48.279042,12.148221,Volksschule Dorfen-Nord,2517,08081 4004,Grundschule,Grundschule,BY
Schulstraße 1 94550 Künzing,08549 675,false,BY-3599,48.668148,13.080259,Volksschule Künzing-Gergweis,3599,08549 580,Grund- und Hauptschule,Grund- und Hauptschule,BY
Mühlangerstr. 8 84405 Dorfen,08081 952658,false,BY-2199,48.27549,12.155742,Volksschule Dorfen am Mühlanger,2199,08081 952657,Grundschule,Grundschule,BY
Schulstr. 9 94545 Hohenau,08558 2674,false,BY-3628,48.848601,13.492065,Georg-von-Pasterwiz-Schule Grund- und Hauptschule Hohenau-Schönbrunn a.Lusen,3628,08558 388,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 5 84389 Postmünster,08561 984607,false,BY-3877,48.418332,12.90185,Volksschule Postmünster,3877,08561 1718,Grundschule,Grundschule,BY
Professor-Reiter-Str. 22 94535 Eging,08544 7668,false,BY-3748,48.713962,13.26752,Volksschule Eging a.See,3748,08544 645,Grund- und Hauptschule,Grund- und Hauptschule,BY
Rathausplatz 3 84387 Julbach,08571 924140,false,BY-3870,48.257953,12.95861,Grafen von Schaunberg Schule Volksschule Julbach,3870,08571 3201,Grundschule,Grundschule,BY
Osenstraße 16 94522 Wallersdorf,09933 8755,false,BY-3958,48.737052,12.75294,Bischof-Riccabona-Volksschule Wallersdorf,3958,09933 8112,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstraße 30 94513 Schönberg,08554 1404,false,BY-3644,48.837081,13.338557,Dietrich-Bonhoeffer-Volksschule Schönberg,3644,08554 544,Grund- und Hauptschule,Grund- und Hauptschule,BY
Am Kirchsteig 1 84381 Johanniskirchen Emmersdorf,08564 91299,false,BY-3869,48.558755,13.000279,Volksschule Emmersdorf,3869,08564 428,Grundschule,Grundschule,BY
Passauer Straße 16 94496 Ortenburg,08542 7447,false,BY-3774,48.546485,13.227957,Volksschule Ortenburg,3774,08542 565,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 1 84378 Dietersburg Peterskirchen,08565 1043,false,BY-3858,48.511364,12.998323,Volksschule Peterskirchen,3858,08565 283,Grundschule,Grundschule,BY
Schulgasse 8 94437 Mamming,09955 931225,false,BY-3947,48.651305,12.606066,Volksschule Mamming,3947,09955 93120,Grund- und Hauptschule,Grund- und Hauptschule,BY
Burgstr. 7 84378 Dietersburg,08564 655,false,BY-3857,48.4953,12.931978,Volksschule Dietersburg,3857,08564 412,Grundschule,Grundschule,BY
Jägerndorfer Str. 10 94436 Simbach,09954 930920,false,BY-3957,48.556748,12.741791,Volksschule Simbach,3957,09954 930912,Grund- und Hauptschule,Grund- und Hauptschule,BY
Bgm.-Stallbauer-Str. 8 84367 Zeilarn,08572 920001,false,BY-3890,48.3,12.83333,Volksschule Zeilarn,3890,08572 439,Grundschule,Grundschule,BY
Lindenstraße 1 94431 Pilsting,09953 9320319,false,BY-3960,48.696887,12.656922,Hans-Carossa-Volksschule Pilsting,3960,09953 932030,Grund- und Hauptschule,Grund- und Hauptschule,BY
Am Bäckerberg 12 84367 Tann Walburgskirchen,08572 91314,false,BY-3885,48.366818,12.896721,Volksschule Walburgskirchen,3885,08572 91313,Grundschule,Grundschule,BY
Pfarrkirchener Straße 11 94428 Eichendorf,09952 931318,false,BY-3940,48.632033,12.858612,Joseph-von-Eichendorff-Schule Eichendorf,3940,09952 93130,Grund- und Hauptschule,Grund- und Hauptschule,BY
Kirchberg 32 94375 Stallwang,09964 1042,false,BY-3927,49.05541,12.649903,Volksschule Stallwang,3927,09964 388,Grund- und Hauptschule,Grund- und Hauptschule,BY
Am Schulhaus 4 84364 Bad Birnbach Hirschbach,08563 91587,false,BY-3856,48.453473,13.036829,Volksschule Hirschbach,3856,08563 461,Grundschule,Grundschule,BY
Schulstr. 6 und 8 94374 Schwarzach,09962 2020460,false,BY-3926,49.381975,8.996214,Volksschule Schwarzach,3926,09962 202040,Grund- und Hauptschule,Grund- und Hauptschule,BY
Obersimbach Nr. 23 84359 Simbach,08571 8681,false,BY-3881,48.27356,13.024226,Volksschule Simbach a.Inn,3881,08571 2391,Grundschule,Grundschule,BY
Hauptstr. 13 94371 Rattenberg,09963 910466,false,BY-3922,49.085531,12.753893,Volksschule Rattenberg,3922,09963 910464,Grund- und Hauptschule,Grund- und Hauptschule,BY
Josef-Maurer-Str. 2 84347 Pfarrkirchen,08561 6193,false,BY-3875,48.434239,12.947853,Volksschule Pfarrkirchen,3875,08561 8723,Grundschule,Grundschule,BY
Attinger Straße 10 94369 Rain,09429 940515,false,BY-3921,48.903514,12.477518,Volksschule Rain,3921,09429 94050,Grund- und Hauptschule,Grund- und Hauptschule,BY
Burgerweg 4 84339 Unterdietfurt,08724 910198,false,BY-3887,48.387327,12.658945,Pfarrer-Reindl-Volksschule Unterdietfurt,3887,08724 910188,Grundschule,Grundschule,BY
Harthofer Str. 13 94365 Parkstetten,09421 2470,false,BY-3917,48.919564,12.597029,Dr.-Johann-Stadler-Volksschule Parkstetten,3917,09421 10239,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 2 84337 Schönau,0872 1728,false,BY-3880,48.484301,12.835084,Volksschule Schönau,3880,08726 1600,Grundschule,Grundschule,BY
Lindenstr. 5 94360 Mitterfels,09961 1817,false,BY-3912,48.972491,12.679214,Volksschule Mitterfels-Haselbach,3912,09961 465,Grund- und Hauptschule,Grund- und Hauptschule,BY
Burger Str. 3 und 5 84333 Malgersdorf,09954 7572,false,BY-3872,48.534197,12.745902,Volksschule Malgersdorf,3872,09954 377,Grundschule,Grundschule,BY
Regensburger Str. 20 94356 Kirchroth,09428 949601,false,BY-3904,48.95524,12.538857,Alois-Reichenberger-Volksschule Kirchroth,3904,09428 1677,Grund- und Hauptschule,Grund- und Hauptschule,BY
Pfarrkirchener Str. 20 84307 Eggenfelden,08721 12239,false,BY-3860,48.403067,12.766726,Volksschule Eggenfelden,3860,08721 2076,Grundschule,Grundschule,BY
Schulstr. 15 94344 Wiesenfelden,09966 910983,false,BY-3930,49.041498,12.535466,Volksschule Wiesenfelden,3930,09966 283,Grund- und Hauptschule,Grund- und Hauptschule,BY
Pauluszell 37 84189 Pauluszell,08742 967615,false,BY-3728,48.3642,12.30868,Volksschule Pauluszell,3728,08742 8133,Grundschule,Grundschule,BY
Paitzkofener Straße 20 94342 Straßkirchen,09424 903878,false,BY-3929,48.829269,12.720363,Volksschule Straßkirchen,3929,09424 8989,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 6 84186 Vilsheim,08706 948525,false,BY-3607,48.44966,12.109373,Volksschule Vilsheim,3607,08706 948522,Grundschule,Grundschule,BY
Schulstraße 10 94339 Leiblfing,09427 8141,false,BY-3907,48.775493,12.514948,Volksschule Leiblfing,3907,09427 306,Grund- und Hauptschule,Grund- und Hauptschule,BY
Geschwister-Scholl-Str.1 84180 Loiching Kronwieden,08731 4528,false,BY-3961,48.6317339,12.435545,Volksschule Loiching,3961,08731 5170,Grundschule,Grundschule,BY
Quellenweg 3 94336 Hunderdorf,09422 5010518,false,BY-3903,48.941582,12.726197,Volksschule Hunderdorf,3903,09422 501050,Grund- und Hauptschule,Grund- und Hauptschule,BY
An der Freyung 2 84178 Kröning Kirchberg,08744 7308,false,BY-3718,48.550483,12.360501,Volksschule Kirchberg,3718,08744 430,Grundschule,Grundschule,BY
Fröbelstraße 10 94315 Straubing,09421 51923,false,BY-3556,48.866148,12.541179,Volksschule Straubing-Alburg St. Stephan,3556,09421 3748,Grund- und Hauptschule,Grund- und Hauptschule,BY
Von-Leistner-Straße 40 94315 Straubing,09421 569278,false,BY-3549,48.873721,12.568986,St.-Josef-Volksschule Straubing,3549,09421 52326,Grund- und Hauptschule,Grund- und Hauptschule,BY
Am Lerchenfeld 2 84168 Aham,08744 7319,false,BY-3696,48.52833,12.46408,Volksschule Aham,3696,08744 1221,Grundschule,Grundschule,BY
Gehmannsberger Straße 10 94269 Rinchnach,09921 90314,false,BY-3838,48.949403,13.202746,St.-Gunther-Volksschule Rinchnach,3838,09921 7854,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstraße 2 84166 Adlkofen,08707 8665,false,BY-3695,48.545101,12.266253,Volksschule Adlkofen,3695,08707 246,Grundschule,Grundschule,BY
Laiflinger Str. 1 94259 Kirchberg,09927 902031,false,BY-3825,48.9,13.18333,St.-Gotthard-Volksschule Kirchberg i.Wald,3825,09927 902030,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulweg 13 84163 Marklkofen,08732 930519,false,BY-3948,48.5564,12.556117,Volksschule Marklkofen,3948,08732 317,Grundschule,Grundschule,BY
Am Lehen 2 94249 Bodenmais,09924 557,false,BY-3818,49.065529,13.098027,Volksschule Bodenmais,3818,09924 91909,Grund- und Hauptschule,Grund- und Hauptschule,BY
Arberstr. 11 84155 Bodenkirchen Aich,08741 91144,false,BY-3700,48.674469,13.299466,Volksschule Aich,3700,08741 7860,Grundschule,Grundschule,BY
Kaikenrieder Straße 21 94244 Teisnach,09923 802420,false,BY-3841,49.031978,12.997923,Volksschule Teisnach,3841,09923 561,Grund- und Hauptschule,Grund- und Hauptschule,BY
Waisenhausstraße 25 84140 Gangkofen,08722 944514,false,BY-3864,48.438467,12.56842,Volksschule Gangkofen,3864,08722 944510,Grundschule,Grundschule,BY
Schulstr. 5 94169 Thurmansbang,08504 2011,false,BY-3646,48.766793,13.315261,Volksschule Thurmansbang,3646,08504 797,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 5 94157 Perlesreut,08555 318,false,BY-3638,48.777583,13.44304,Volksschule Perlesreut-Atzldorf,3638,08555 317,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 17 84130 Dingolfing Teisbach,08731 4596,false,BY-3939,48.622738,12.456677,Volksschule Teisbach,3939,08731 4596,Grundschule,Grundschule,BY
Schulstr. 1 94139 Breitenberg,08584 437,false,BY-3746,48.704842,13.792842,Volksschule Breitenberg,3746,08584 235,Grund- und Hauptschule,Grund- und Hauptschule,BY
St.-Josef-Platz 2 84130 Dingolfing,08731 393184,false,BY-3938,48.644413,12.495239,St.-Josef-Volksschule Dingolfing,3938,08731 71858,Grundschule,Grundschule,BY
Kaiser-Leopold-Str. 12 94136 Thyrnau,08501 9129918,false,BY-3792,48.618191,13.539976,Alois-Johannes-Lippl-Volksschule Thyrnau,3792,08501 912990,Grund- und Hauptschule,Grund- und Hauptschule,BY
Stadionstr. 37 84130 Dingolfing,08731 394064,false,BY-3937,48.630078,12.505978,Volksschule Dingolfing-Altstadt,3937,08731 8400,Grundschule,Grundschule,BY
Froschau 10 94133 Röhrnbach,08582 91116,false,BY-3640,48.740428,13.519307,"Volksschule 'Am Goldenen Steig' Röhrnbach",3640,08582 91115,Grund- und Hauptschule,Grund- und Hauptschule,BY
Süßbacher Str. 6 84107 Unterneuhausen Unterneuhausen,08708 929984,false,BY-3722,48.617555,11.991128,Volksschule Neuhausen,3722,08708 273,Grundschule,Grundschule,BY
Otto-Bohnert-Straße 5 94121 Salzweg,0851 4902216,false,BY-3788,48.618131,13.48454,Volksschule Salzweg,3788,0851 490220,Grund- und Hauptschule,Grund- und Hauptschule,BY
Neuhausener Straße 9 84106 Volkenschwand,08754 738,false,BY-3687,48.601084,11.873191,Volksschule Volkenschwand,3687,08754 889,Grundschule,Grundschule,BY
Jahnstraße 3 94118 Jandelsbrunn,08583 91272,false,BY-3630,48.72883,13.68572,Volksschule Jandelsbrunn - Schule der Künischen Dörfer,3630,08583 91280,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 14 84104 Rudelzhausen,08752 7028,false,BY-2555,48.591486,11.764853,Volksschule Rudelzhausen,2555,08752 642,Grundschule,Grundschule,BY
Schulstraße 7 94116 Hutthurm,08505 920011,false,BY-3765,48.668348,13.469525,Volksschule Hutthurm-Büchlberg,3765,08505 920010,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 7 84103 Postau,08702 8609,false,BY-3730,48.647182,12.328125,Volksschule Postau,3730,08702 8603,Grundschule,Grundschule,BY
Eulenweg 2 94113 Tiefenbach,08509 93106,false,BY-3793,48.625346,13.397071,Volksschule Tiefenbach,3793,08509 2060,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstraße 3 84101 Obersüßbach,08708 1202,false,BY-3726,48.613393,11.947451,Volksschule Obersüßbach,3726,08708 282,Grundschule,Grundschule,BY
Mitterweg 19 94110 Wegscheid,08592 8120,false,BY-3803,48.598968,13.794576,Adalbert-Stifter-Volksschule Wegscheid,3803,08592 273,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 1 84097 Herrngiersdorf Sandsbach,09452 949414,false,BY-3681,48.801883,12.048553,Volksschule Sandsbach,3681,09452 859,Grundschule,Grundschule,BY
Passauer Straße 47 94107 Untergriesbach,08593 8618,false,BY-3797,48.572601,13.663386,Volksschule Untergriesbach,3797,08593 250,Grund- und Hauptschule,Grund- und Hauptschule,BY
Rottenburger Straße 13 84094 Elsendorf,08753 910245,false,BY-3677,48.708138,11.812049,Volksschule Elsendorf,3677,08753 373,Grundschule,Grundschule,BY
Theodor-Heuss-Straße 1 94104 Tittling,08504 915757,false,BY-3796,48.727761,13.378876,Wilhelm-Niedermayer-Volksschule Tittling,3796,08504 91570,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 9 84092 Bayerbach,08774 1633,false,BY-3699,48.709556,12.296604,Volksschule Bayerbach b.Ergoldsbach,3699,08774 342,Grundschule,Grundschule,BY
Am Schulplatz 12 94099 Ruhstorf,08531 32975,false,BY-3784,48.437235,13.339585,Volksschule Ruhstorf a.d.Rott,3784,08531 3460,Grund- und Hauptschule,Grund- und Hauptschule,BY
Hofmarkweg 5 84089 Aiglsbach,08753 640,false,BY-3658,48.6927,11.715477,Volksschule Aiglsbach,3658,08753 353,Grundschule,Grundschule,BY
Schulstraße 3 94089 Neureichenau,08583 545,false,BY-3636,48.747885,13.750387,Volksschule am Dreisessel Neureichenau,3636,08583 321,Grund- und Hauptschule,Grund- und Hauptschule,BY
Seilerberg 16 94086 Bad Griesbach,08532 3662,false,BY-3756,48.453348,13.197129,Volksschule Bad Griesbach i.Rottal,3756,08532 3344,Grund- und Hauptschule,Grund- und Hauptschule,BY
Haaderer Straße 5 84082 Laberweinting,08772 915122,false,BY-3906,48.796192,12.323263,Volksschule Laberweinting,3906,08772 204,Grundschule,Grundschule,BY
Passauer Str. 21 - 23 94081 Fürstenzell,08502 80665,false,BY-3754,48.523229,13.323486,Private Heimvolksschule St.Maria in Fürstenzell,3754,08502 80662,Grund- und Hauptschule,Grund- und Hauptschule,BY
Am Bräuberg 4 84079 Bruckberg,08765 492,false,BY-3737,48.53333,12,Volksschule Bruckberg,3737,08765 492,Grundschule,Grundschule,BY
Neustifter Str. 52 94036 Passau,0851 88034,false,BY-3531,48.575712,13.393023,Volksschule Passau-Neustift,3531,0851 81397,Grund- und Hauptschule,Grund- und Hauptschule,BY
Jahnstraße 3 84072 Au,08752 9537,false,BY-2551,48.555219,11.74312,Volksschule Au i.d.Hallertau,2551,08752 7145,Grundschule,Grundschule,BY
Spitalhofstr. 37 94032 Passau,0851 753099,false,BY-3619,48.57069,13.43758,Priv. Montessori-Volksschule Passau,3619,0851 753092,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 5-7 84069 Schierling Eggmühl,09451 1313,false,BY-4783,48.840547,12.186602,Volksschule Eggmühl,4783,09451 1313,Grundschule,Grundschule,BY
Nikolastr. 11 94032 Passau,0851 56953,false,BY-3518,48.572152,13.460884,Volksschule Passau St. Nikola,3518,0851 51656,Grund- und Hauptschule,Grund- und Hauptschule,BY
Holztraubacher Str. 2 84066 Mallersdorf-Pfaffenberg,08772 9648540,false,BY-3909,48.773006,12.235854,St. Martin Volksschule Mallersdorf-Pfaffenberg,3909,08772 9648537,Grundschule,Grundschule,BY
Schulstr. 2 93491 Stamsried,09466 940330,false,BY-4667,49.272071,12.529073,Wolfgang-Spießl-Volksschule Stamsried-Pösing,4667,09466 94030,Grund- und Hauptschule,Grund- und Hauptschule,BY
Badstraße 16 84061 Ergoldsbach,08771 2754,false,BY-3705,48.687321,12.201133,Volksschule Ergoldsbach,3705,08771 1401,Grundschule,Grundschule,BY
Schulstraße 1 93480 Hohenwarth,09946 905025,false,BY-4647,49.202859,12.930434,Volksschule Hohenwarth-Grafenwiesen,4647,09946 905024,Grund- und Hauptschule,Grund- und Hauptschule,BY
Landshuter Str. 8 b 84051 Essenbach Ahrain,08703 91563,false,BY-3727,48.588749,12.192043,Volksschule Ahrain in Essenbach,3727,08703 91565,Grundschule,Grundschule,BY
Sonnenstr. 32 93464 Tiefenbach,09673 91164,false,BY-4668,49.433726,12.58326,Volksschule Tiefenbach,4668,09673 91166,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 1 84048 Mainburg Sandelzhausen,08751 1479,false,BY-3670,48.627592,11.795016,Volksschule Sandelzhausen,3670,08751 9529,Grundschule,Grundschule,BY
Ginglmühle 3 93462 Lam,09943 941620,false,BY-4651,49.194357,13.046123,Volksschule Lam,4651,09943 94160,Grund- und Hauptschule,Grund- und Hauptschule,BY
Am Gabis 4 84048 Mainburg,08751 5243,false,BY-3668,48.644239,11.783801,Volksschule Mainburg,3668,08751 1310,Grundschule,Grundschule,BY
Marktstraße 38 93453 Neukirchen,09947 905284,false,BY-4654,49.262762,12.969307,Volksschule Neukirchen b.Hl.Blut,4654,09947 1253,Grund- und Hauptschule,Grund- und Hauptschule,BY
Mozartstraße 1 84036 Kumhausen,0871 42674,false,BY-3719,48.507444,12.155742,Volksschule Kumhausen,3719,0871 41170,Grundschule,Grundschule,BY
Adolf-Kolping-Str. 17 93426 Roding,09461 1744,false,BY-4659,49.193663,12.520243,Volksschule Roding,4659,09461 1708,Grund- und Hauptschule,Grund- und Hauptschule,BY
St.-Vinzenz-Platz 4 84036 Landshut,0871 52932,false,BY-3708,48.564282,12.204561,Konradin-Volksschule Landshut,3708,0871 52963,Grundschule,Grundschule,BY
Eberhardplatz 6 93354 Biburg,09443 905848,false,BY-3839,48.791263,11.856468,Freie Schule im Abenstal Biburg Priv. Volksschule,3839,09443 905848,Grund- und Hauptschule,Grund- und Hauptschule,BY
Neue Bergstr. 4 84036 Landshut,0871 41783,false,BY-3501,48.527309,12.141707,Karl-Heiß-Volksschule Landshut,3501,0871 9453201,Grundschule,Grundschule,BY
Antoniusstr. 4 93354 Siegenburg,09444 88220,false,BY-3682,48.75474,11.843666,Herzog-Albrecht-Schule Siegenburg,3682,09444 434,Grund- und Hauptschule,Grund- und Hauptschule,BY
Schulstr. 3 93352 Rohr,08783 91304,false,BY-3679,48.761683,12.0223,Volksschule Rohr i.NB,3679,08783 91303,Grund- und Hauptschule,Grund- und Hauptschule,BY
Bismarckplatz 14 84034 Landshut,0871 821401,false,BY-3521,48.542448,12.148565,Private Volksschule der Abtei Landshut-Seligenthal,3521,0871 821400,Grundschule,Grundschule,BY
Schulstraße 2 93346 Ihrlerstein,09441 200020,false,BY-3662,48.940332,11.863642,Volksschule Ihrlerstein,3662,09441 20000,Grund- und Hauptschule,Grund- und Hauptschule,BY
Lortzingweg 8 84034 Landshut,0871 6877637,false,BY-3511,48.535396,12.130901,Carl-Orff-Volksschule Landshut,3511,0871 670465,Grundschule,Grundschule,BY
Schulstraße 1 93336 Altmannstein,09446 2984,false,BY-2472,48.91986,11.682427,Ignaz-Günther-Volksschule Altmannstein,2472,09446 424,Grund- und Hauptschule,Grund- und Hauptschule,BY
Nikolastr. 2 84034 Landshut,0871 881296,false,BY-3503,48.540833,12.145495,St.-Nikola-Volksschule Landshut,3503,0871 881271,Grundschule,Grundschule,BY
Schulstraße 5 93197 Zeitlarn,0941 68945,false,BY-4818,49.079571,12.110617,Volksschule Zeitlarn,4818,0941 63528,Grund- und Hauptschule,Grund- und Hauptschule,BY
Dekan-Wagner-Str. 11 84032 Altdorf,0871 30346,false,BY-3697,48.554533,12.107916,Volksschule Altdorf,3697,0871 30340,Grundschule,Grundschule,BY
Schulstr. 1 93194 Walderbach,09464 759,false,BY-4674,49.186361,12.38089,Franz-Xaver-Witt-Volksschule Walderbach,4674,09464 216,Grund- und Hauptschule,Grund- und Hauptschule,BY
Weilerstr. 19 84032 Landshut,0871 881290,false,BY-3506,48.554074,12.132964,St.-Wolfgang-Volksschule Landshut,3506,0871 881278,Grundschule,Grundschule,BY
Hauptstraße 12 93192 Wald,09463 7294,false,BY-4673,49.148845,12.348124,Volksschule Wald,4673,09463 310,Grund- und Hauptschule,Grund- und Hauptschule,BY
Gartenstr. 34 84030 Ergolding Piflas,0871 79937,false,BY-3704,48.555152,12.166826,Volksschule Piflas,3704,0871 79353,Grundschule,Grundschule,BY
Schulstr. 14 93185 Michelsneukirchen,09467 710840,false,BY-4652,49.121337,12.555884,Volksschule Michelsneukirchen,4652,09467 354,Grund- und Hauptschule,Grund- und Hauptschule,BY
Niedermayerstr. 14 84028 Landshut,0871 951497,false,BY-3505,48.542041,12.168002,St.-Peter-und-Paul-Volksschule Landshut,3505,0871 9539572,Grundschule,Grundschule,BY
Schulweg 20 93183 Kallmünz,09473 908314,false,BY-4790,49.163457,11.961785,Johann-Baptist-Laßleben-Schule Kallmünz,4790,09473 367,Grund- und Hauptschule,Grund- und Hauptschule,BY
